date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,T
212,643.48,1597.82,1430.64,550.88,2388.3,9041.38,48.27,520.17,2388.32,8115.46,8.5205,396,38.61,23.0123,2
213,643.54,1599.16,1428.84,551.62,2388.28,9041.6,48.12,519.7,2388.35,8114.48,8.5434,396,38.54,23.0257,1
1,642.31,1580.43,1400.18,554.02,2388,9067.46,47.21,522.55,2388,8148.06,8.379,391,39.11,23.405,91
2,642.26,1593.03,1398.78,554.23,2388.01,9068.21,47.39,521.58,2388.01,8149.56,8.4144,392,38.93,23.3752,91
3,642.61,1579.86,1399.5,554.45,2388.05,9066.32,47.2,522.07,2388.01,8144.95,8.3793,392,38.8,23.4071,91
4,642.07,1589.82,1395.3,554.09,2387.99,9069.71,47.31,521.77,2388.03,8148.12,8.3876,392,39,23.4091,91
5,642.55,1587.88,1395.03,553.44,2387.99,9059.65,47.47,522.36,2388.02,8142.83,8.398,393,39.06,23.4454,91
6,642.11,1590.19,1401.07,554.26,2388.05,9074.52,47.21,521.99,2387.99,8151.45,8.3862,393,39.04,23.3673,91
7,642.21,1596.43,1398.69,554.57,2388.01,9074,47.29,522.6,2388.04,8149.58,8.4398,392,38.84,23.434,91
8,642.26,1583.32,1397.7,553.6,2388.09,9065.24,47.35,522.58,2388.07,8147.74,8.4369,392,39.08,23.3323,91
9,642.18,1583.82,1404.52,553.27,2388.01,9077.9,47.37,521.94,2387.98,8142.31,8.4468,391,38.81,23.3415,91
10,642.23,1587.34,1399.13,554.35,2388.01,9062.41,47.39,521.91,2388.02,8141.42,8.4437,392,39.1,23.4662,91
11,642.4,1592.61,1400.94,554.17,2388.02,9064.84,47.25,522.05,2388.05,8145.21,8.4108,393,38.94,23.3792,91
12,642.78,1587.92,1399.83,554.76,2387.97,9063.85,47.34,522.03,2388.04,8149.69,8.389,391,38.85,23.3983,91
13,642.31,1587.15,1409.13,554.71,2388.02,9069.98,47.37,521.98,2387.98,8147.74,8.4122,393,38.83,23.3864,91
14,642.24,1588.65,1398.17,553.93,2387.96,9074.08,47.44,522.36,2388.09,8148.44,8.4135,393,38.98,23.3187,91
15,641.79,1588.95,1405.96,554.19,2388.02,9060.94,47.26,521.94,2387.98,8147.68,8.4642,393,38.94,23.4213,91
16,642.3,1591.42,1404.19,554.1,2388.05,9067.33,47.22,521.81,2387.97,8151.04,8.4004,393,39.09,23.5525,91
17,641.9,1587.62,1399.42,554.58,2388.07,9068.21,47.34,521.92,2388.01,8145.82,8.4142,394,38.84,23.3135,91
18,642.04,1584.45,1400.28,554.23,2388.03,9065.4,47.37,522.18,2388.02,8144.17,8.404,392,39.16,23.3719,91
19,642,1588.3,1403.17,554.77,2388,9070.61,47.3,522.15,2388.03,8150.04,8.3891,391,38.97,23.4704,91
20,642.4,1577.44,1406.25,554.39,2388.03,9065.01,47.28,522.32,2388.02,8148.2,8.4065,393,38.87,23.3186,91
21,642,1587.03,1404.32,553.92,2388.04,9066.9,47.37,521.96,2388.04,8152.04,8.4272,392,38.96,23.3468,91
22,641.97,1589.06,1400.03,553.93,2388.07,9059.51,47.28,521.96,2388.03,8149.83,8.4144,392,38.8,23.4153,91
23,642.44,1582.47,1403.22,553.92,2388.01,9060.05,47.36,522.43,2388.06,8140.39,8.403,393,39.03,23.4854,91
24,642.48,1584.24,1398.14,554.19,2388.02,9071.34,47.13,522.51,2388.07,8149,8.3969,390,38.94,23.4012,91
25,642.03,1586.06,1398.98,554.16,2387.99,9062.79,47.38,522.18,2387.98,8147.17,8.3802,393,39.1,23.3906,91
26,642.49,1594.69,1407.46,553.85,2388.06,9064.45,47.32,521.76,2387.98,8144.55,8.4454,391,38.74,23.3713,91
27,641.79,1587.34,1398.74,554.64,2388,9058.08,47.21,521.72,2388.01,8145.3,8.4213,391,38.96,23.4215,91
28,641.84,1584.15,1396.64,554.19,2387.99,9061.94,47.31,522.22,2388.01,8149.77,8.3955,392,38.9,23.3685,91
29,642.45,1582.81,1397.92,553.66,2387.99,9073.17,47.24,522.06,2387.98,8150.71,8.4341,392,38.96,23.4575,91
30,642.03,1589.83,1404.47,554.8,2388.01,9061.41,47.18,521.33,2388,8146.16,8.4025,393,39.08,23.4487,91
31,642.1,1593.19,1397.85,554.43,2388.02,9077.08,47.27,522.31,2388.04,8146.04,8.3929,392,38.97,23.4466,91
32,642.25,1593.45,1399.46,554.21,2388.04,9064.62,47.39,521.63,2388.03,8153.34,8.4244,393,38.91,23.425,91
33,642.55,1586.85,1404.05,553.97,2388.01,9069.87,47.35,522.51,2388,8146.65,8.3573,392,38.85,23.3048,91
34,642.4,1582.43,1407.9,554.15,2388.02,9070.36,47.52,521.78,2388.02,8143.31,8.4108,392,39.08,23.3761,91
35,642.59,1585.86,1400.38,553.75,2388.02,9066.42,47.32,522.05,2387.97,8147.01,8.4345,393,38.88,23.4471,91
36,642.07,1595.45,1401.54,553.94,2388.04,9065.98,47.18,522.28,2387.96,8144.64,8.4215,393,39.1,23.3164,91
37,642.13,1590.41,1412.38,554.15,2388.02,9062.55,47.35,522.32,2388.01,8150.65,8.4012,392,38.9,23.4258,91
38,642.1,1586.81,1401.33,554.52,2388.05,9068.78,47.27,522.44,2388.04,8150.87,8.4263,393,39.04,23.3353,91
39,642.32,1592.66,1400.67,554.35,2388.02,9065.83,47.36,522.05,2388.02,8144.72,8.418,393,39.17,23.3277,91
40,642.24,1582.36,1401.32,554.39,2388.03,9069.4,47.33,521.88,2388.07,8148.28,8.4226,392,38.9,23.2851,91
41,642.47,1593.25,1398.79,554.03,2387.99,9064.7,47.25,521.8,2388.02,8150.15,8.397,393,39.01,23.38,91
42,642.14,1582.57,1404.37,554.28,2388.03,9062.15,47.42,522.52,2388.02,8152.67,8.4,390,38.9,23.4479,91
43,642.12,1580.45,1404.81,553.37,2388.04,9065.58,47.16,522.19,2388.02,8148.29,8.4216,393,38.92,23.3628,91
44,642.16,1591.77,1401.86,553.71,2388.02,9072.55,47.27,522.01,2388.01,8153.64,8.4334,392,38.95,23.3778,91
45,642.6,1582.73,1402.96,554.53,2388.04,9063.28,47.36,522,2388.03,8144.94,8.3879,393,39.15,23.3733,91
46,642.33,1588.18,1403.24,554.43,2387.99,9060.06,47.18,522.14,2387.96,8145.73,8.4132,392,39,23.4556,91
47,642.51,1587.06,1405.12,554.03,2388.03,9061.67,47.3,521.72,2388.03,8146.31,8.4015,394,39.18,23.3342,91
48,642.29,1588.74,1397.89,553.78,2388.09,9070.99,47.25,521.91,2388.03,8144.96,8.4132,391,39.08,23.2579,91
49,642.68,1583.52,1403.69,554,2388.04,9061.26,47.29,522.44,2388.05,8146.17,8.3917,392,38.78,23.3541,91
50,642.27,1590.88,1399.49,554.57,2387.99,9059.12,47.26,521.78,2388.06,8154.01,8.4272,391,38.89,23.3717,91
51,642.45,1591.7,1401.28,553.61,2388.04,9069.62,47.23,522.62,2388.02,8147.66,8.4689,395,39.06,23.3901,91
52,642.35,1582.25,1400.56,553.5,2388.02,9066.12,47.36,522,2388.01,8141.53,8.3979,393,38.98,23.3178,91
53,642.51,1588.08,1403.07,553.94,2388.05,9068.91,47.45,521.95,2388.06,8147.44,8.4362,394,39.08,23.3982,91
54,642.37,1573.01,1400.24,554.34,2388.07,9069.41,47.39,521.89,2388.04,8143.92,8.4193,393,39.04,23.3612,91
55,642.34,1590.42,1400.88,553.78,2388.02,9060.23,47.28,522.21,2388.06,8144.61,8.3745,391,38.9,23.3949,91
56,642.19,1581.96,1403.64,554.76,2388.08,9066.15,47.4,521.59,2387.99,8155.63,8.3836,392,38.95,23.4561,91
57,641.98,1597.42,1405.75,554.23,2387.97,9066.29,47.48,521.31,2388.01,8146.61,8.4207,393,38.82,23.4704,91
58,642.29,1587.76,1405.97,554.11,2388.08,9065.24,47.41,522.13,2388.09,8146.76,8.4035,391,38.92,23.3888,91
59,642.18,1586.34,1399.3,554.65,2388.04,9062.72,47.39,522.29,2388.04,8150.52,8.3861,392,38.92,23.3494,91
60,642.4,1587.13,1400.11,554.97,2388.03,9060.99,47.26,522.06,2388.02,8150.3,8.431,393,38.78,23.4386,91
61,642.65,1587.91,1398,553.9,2388.06,9074.19,47.25,521.74,2388.07,8142.62,8.3862,392,39.05,23.4014,91
62,642.25,1587.57,1404.32,554.16,2388.06,9061.51,47.3,521.75,2388.04,8145.58,8.3949,392,38.89,23.3447,91
63,642.33,1580.61,1405.28,554.54,2388.01,9072.95,47.37,521.64,2388.02,8148.56,8.4165,392,39.04,23.2911,91
64,642.7,1585.63,1403.1,553.88,2388.04,9071.16,47.4,522.19,2388.09,8148.15,8.3929,392,38.93,23.3505,91
65,642.22,1588.08,1403.58,553.82,2388.02,9067.66,47.46,522.21,2388.02,8152.42,8.4329,392,38.89,23.4342,91
66,641.88,1582.4,1394.64,554.84,2388.01,9075.5,47.39,522.22,2388.04,8147.42,8.4392,393,38.73,23.433,91
67,642.09,1593.55,1407.41,553.95,2388.1,9069.89,47.23,521.64,2388.06,8142.57,8.4062,392,38.78,23.1994,91
68,642.52,1584.61,1399.61,553.83,2388.05,9064.96,47.49,521.92,2388.09,8146.84,8.4167,394,39.03,23.3388,91
69,642.25,1580.45,1406.34,554.06,2388.02,9064.29,47.61,521.71,2388.03,8141.71,8.411,393,39.07,23.3652,91
70,642.08,1584.02,1401.03,553.46,2388.1,9061.73,47.35,521.89,2388.03,8143.12,8.4493,392,38.93,23.3024,91
71,642.49,1592.4,1398.43,553.33,2388.06,9063.94,47.26,522.57,2388.01,8143.54,8.4127,392,38.89,23.4211,91
72,642.48,1588.87,1401,553.75,2388.02,9066.62,47.28,521.82,2388.01,8145.12,8.4331,393,38.8,23.4176,91
73,642.67,1592.31,1402.23,553.28,2388.11,9058.98,47.37,521.75,2388.07,8143.6,8.4307,390,39,23.3203,91
74,642.32,1586.8,1405.09,554.42,2388.07,9067.24,47.18,522.08,2388.03,8150.7,8.4144,392,39.05,23.3081,91
75,642.16,1582.53,1400.94,553.96,2387.98,9066.56,47.31,522.18,2388.09,8148.3,8.4143,392,38.94,23.308,91
76,642.84,1588.98,1393.28,553.6,2388.02,9066.62,47.36,521.77,2388.03,8152.32,8.4212,391,39.02,23.4951,91
77,641.8,1588.56,1406.27,553.91,2388.05,9065.04,47.4,522.17,2388.06,8144.99,8.4162,392,38.89,23.3964,90
78,642.35,1590.28,1406.97,553.14,2388.03,9065.35,47.64,521.97,2388.03,8142.11,8.4081,391,38.8,23.2835,89
79,642.49,1582.66,1408.73,554.13,2388.05,9064.58,47.41,521.53,2388.04,8150.05,8.4458,391,38.96,23.376,88
80,642.61,1589.09,1398.8,554.96,2388.05,9061.06,47.39,521.15,2388.05,8147.57,8.4044,393,38.97,23.367,87
81,642.89,1584.46,1407.7,554.15,2388.09,9071.58,47.46,521.37,2388.05,8147.83,8.4094,393,38.88,23.3511,86
82,642.14,1590.43,1415.12,554.11,2388.01,9067.74,47.44,521.62,2388.05,8154.28,8.4315,392,38.77,23.3388,85
83,642.26,1583.83,1402.6,553.96,2388.02,9071.12,47.3,522.12,2388.06,8148.92,8.4278,393,39.06,23.1741,84
84,642.73,1580.82,1404.87,554.08,2388.1,9062.7,47.26,521.7,2388.09,8144.43,8.4103,390,39.1,23.294,83
85,642.97,1582.96,1408.07,554.19,2388.05,9071.24,47.55,522.03,2388.03,8149.72,8.4271,393,38.79,23.2962,82
86,642.34,1585.96,1401.84,554.33,2388.04,9072.73,47.1,521.44,2388.1,8149.45,8.4245,393,38.88,23.3631,81
87,642.27,1592.24,1410.28,553.21,2387.99,9070.24,47.51,521.54,2388.11,8146.31,8.3997,393,38.79,23.3492,80
88,641.86,1589.76,1405.83,553.91,2388.01,9064.17,47.33,521.74,2388.09,8142.06,8.4338,392,38.91,23.3874,79
89,642.07,1594.9,1402.96,553.06,2388.02,9064.97,47.47,521.57,2388.09,8146.44,8.3859,392,38.92,23.3188,78
90,643.21,1591.59,1405,554.33,2388.08,9067.03,47.35,521.57,2388.04,8143.29,8.4335,393,38.89,23.2834,77
91,642.5,1584.01,1404.6,553.23,2388.01,9062.48,47.42,521.81,2388.11,8144.21,8.4514,392,39.02,23.3845,76
92,642,1580.91,1401.69,553.65,2388.05,9059.57,47.32,521.77,2388.05,8141.35,8.4433,391,38.92,23.332,75
93,642.13,1586.29,1407.97,554.29,2388.04,9069.62,47.4,521.71,2388.09,8145.73,8.4325,393,38.71,23.3135,74
94,642.36,1582.25,1410.45,553.67,2388.04,9061.54,47.42,521.88,2388.04,8145.97,8.4406,393,38.99,23.2051,73
95,642.56,1592.88,1400.65,554.17,2388.04,9072.37,47.49,521.28,2388.1,8142.17,8.4297,393,38.93,23.3032,72
96,642.55,1594.8,1406.94,553.84,2388.03,9062.54,47.49,521.72,2388.03,8144.2,8.4341,392,38.87,23.2356,71
97,643.37,1584.2,1401.36,553.85,2388.06,9062.64,47.57,521.53,2388.04,8143.05,8.4513,392,38.72,23.3476,70
98,643.23,1591.38,1413.04,553.53,2388.08,9057.96,47.35,521.83,2388.03,8146.71,8.4381,392,38.79,23.3799,69
99,642.63,1598.24,1406.4,553.53,2388.08,9070.1,47.57,521.49,2388.09,8141.35,8.4058,393,38.93,23.2388,68
100,642.81,1591.05,1401.16,553.65,2388.04,9063.7,47.42,521.92,2388.12,8138.11,8.4455,392,38.88,23.3013,67
101,642.26,1586.88,1404.66,552.68,2388.11,9062.51,47.38,521.63,2388.07,8142.7,8.4264,393,39.02,23.4033,66
102,642.37,1589.5,1403.75,553.24,2388.1,9059.55,47.54,521.56,2388.11,8144.42,8.4358,393,38.8,23.3539,65
103,641.98,1589.18,1405.94,554,2388.07,9065.23,47.55,521.66,2388.06,8139.25,8.462,393,38.87,23.3441,64
104,642.46,1587.45,1403.47,554.3,2388.07,9062.93,47.42,521.6,2388.07,8142.72,8.4333,393,38.94,23.3022,63
105,642.59,1588.29,1395.87,553.67,2388.07,9063.33,47.5,521.35,2388.06,8143.23,8.4324,393,38.9,23.2421,62
106,642.18,1583.73,1395.86,553.48,2388.1,9063.57,47.35,521.96,2388.11,8152.16,8.451,392,38.76,23.3248,61
107,642.72,1585.41,1405.97,553.36,2388.04,9062.23,47.47,521.41,2388.13,8142.34,8.4422,393,38.81,23.2887,60
108,642.53,1596.06,1401.95,553.94,2388.1,9057.76,47.32,521.6,2388.04,8144.56,8.4335,392,38.92,23.2729,59
109,642.67,1589.44,1408.36,553.63,2388.07,9072.53,47.44,521.54,2388.12,8149.43,8.4397,394,38.77,23.3458,58
110,642.64,1591.73,1410.15,553.1,2388.06,9062.58,47.6,521.35,2388.12,8140.46,8.4632,393,39.07,23.2665,57
111,642.68,1595.06,1413.43,554.09,2388.12,9065.8,47.6,520.99,2388.14,8140.28,8.4492,393,38.63,23.3011,56
112,642.75,1585.25,1411.42,553.51,2388.12,9064.63,47.37,521.5,2388.06,8142.47,8.4485,392,38.96,23.2548,55
113,642.83,1596.96,1403.74,552.95,2388.12,9061.24,47.47,521.69,2388.14,8139.55,8.44,393,38.79,23.238,54
114,642.39,1591.45,1414.89,553.24,2388.08,9062.68,47.51,522.06,2388.12,8136.92,8.4423,394,38.92,23.3154,53
115,642.43,1591.88,1410.36,552.91,2388.09,9069.5,47.65,521.33,2388.05,8143.27,8.4018,394,38.79,23.2514,52
116,642.35,1589.06,1406.84,552.69,2388.08,9057.11,47.68,521.69,2388.04,8138.45,8.4309,393,38.75,23.2317,51
117,642.53,1584.49,1409.75,553.24,2388.12,9068.55,47.53,521.03,2388.13,8145.27,8.4948,393,38.87,23.1815,50
118,643.16,1591.62,1405.71,553.64,2388.1,9064.33,47.54,521.19,2388.05,8139.87,8.4314,394,38.84,23.271,49
119,642.7,1593.63,1409.85,553.81,2388.11,9070.5,47.51,521.13,2388.12,8137.6,8.4466,393,38.55,23.2363,48
120,642.27,1589.65,1407.1,553.01,2388.09,9065.29,47.7,521.35,2388.07,8138.79,8.4432,393,38.74,23.357,47
121,642.53,1588.85,1405.77,552.88,2388.1,9069.85,47.66,520.97,2388.09,8140.86,8.4394,394,38.89,23.2854,46
122,642.24,1597.21,1405.94,552.57,2388.11,9061.94,47.61,521.17,2388.14,8139.78,8.445,392,38.89,23.3036,45
123,642.77,1589.39,1405.57,552.73,2388.14,9065.63,47.66,521.61,2388.1,8140.74,8.4433,394,38.73,23.2637,44
124,642.51,1587.31,1421.53,553.86,2388.11,9068.51,47.6,521.31,2388.06,8143.05,8.4444,393,38.93,23.251,43
125,642.72,1587.27,1412.02,552.84,2388.1,9068.28,47.53,520.52,2388.1,8146.99,8.4478,392,38.85,23.3422,42
126,642.48,1592.15,1411.39,553.73,2388.09,9058.68,47.46,521.08,2388.15,8138.49,8.4534,393,38.66,23.2693,41
127,642.79,1593.71,1410.18,552.62,2388.12,9056.14,47.54,520.88,2388.11,8135.6,8.4365,392,38.77,23.4133,40
128,642.46,1596.34,1409.77,553.44,2388.08,9054.21,47.79,520.4,2388.1,8136.74,8.4762,395,38.53,23.1698,39
129,642.39,1592.04,1407.31,553.26,2388.13,9063.25,47.66,521.5,2388.07,8137.64,8.4602,394,38.68,23.1738,38
130,642.89,1589.55,1417.52,552.98,2388.14,9065.33,47.68,521.66,2388.17,8141.5,8.4936,394,38.78,23.3694,37
131,643.23,1600.18,1409.96,552.93,2388.07,9060.72,47.76,520.63,2388.07,8139.42,8.4409,393,38.99,23.2692,36
132,642.6,1588.11,1418.97,552.82,2388.12,9067.35,47.78,520.89,2388.14,8139.3,8.4977,393,38.77,23.3244,35
133,642.9,1599.4,1417.31,553.51,2388.13,9064.1,47.68,520.84,2388.12,8139.53,8.4448,393,38.78,23.2027,34
134,643.36,1591.59,1416.62,553,2388.17,9054.09,47.79,521.46,2388.13,8135.06,8.4355,395,38.71,23.157,33
135,642.83,1596.42,1412.3,552.9,2388.13,9055.15,47.75,520.87,2388.16,8136.54,8.4491,394,38.82,23.2522,32
136,642.91,1601.05,1416.91,553.17,2388.14,9059.99,47.6,520.64,2388.19,8136.4,8.4132,395,38.7,23.2211,31
137,642.66,1590.3,1413.32,552.71,2388.18,9071.75,47.56,521.11,2388.2,8139.28,8.4626,393,38.75,23.2099,30
138,642.88,1590.98,1418.69,552.89,2388.16,9063.1,47.79,521.35,2388.12,8137.16,8.451,396,38.7,23.2749,29
139,642.99,1590.43,1417.17,552.45,2388.18,9063.32,47.74,521.47,2388.11,8136.23,8.489,394,38.7,23.2205,28
140,643.01,1593.96,1416.74,552.68,2388.17,9068.06,47.69,520.76,2388.14,8133.36,8.457,394,38.54,23.1209,27
141,643.3,1601.19,1422.88,552.66,2388.19,9059.35,47.92,521,2388.22,8135.03,8.4642,393,38.63,23.0726,26
142,643.28,1594.44,1419.58,552.52,2388.13,9056.9,47.81,521.04,2388.19,8138.04,8.4443,395,38.65,23.2112,25
143,642.95,1589.67,1420.47,552.43,2388.2,9058.79,47.7,520.06,2388.23,8139.1,8.4755,395,38.65,23.2623,24
144,643.37,1591.53,1416.33,552.66,2388.12,9052.91,47.72,520.86,2388.19,8132.71,8.4673,394,38.67,23.2596,23
145,642.33,1598.46,1418.11,552.11,2388.16,9061.02,47.68,520.25,2388.16,8136.57,8.4626,393,38.73,23.2571,22
146,643.39,1592.18,1419.52,551.95,2388.2,9056.09,47.77,520.19,2388.17,8133.17,8.4815,395,38.71,23.0928,21
147,643.16,1597.28,1421,552.54,2388.17,9060.55,47.8,520.92,2388.14,8126.3,8.474,394,38.57,23.0972,20
148,643.33,1597.24,1415.9,552.45,2388.14,9065.2,47.96,520.54,2388.17,8136.69,8.4605,394,38.89,23.0668,19
149,643.15,1595.7,1412.37,551.53,2388.18,9066.89,47.75,520.22,2388.16,8132.62,8.5138,394,38.77,23.0306,18
150,643.47,1603.26,1420.21,551.73,2388.2,9051.15,47.97,520.57,2388.25,8135.17,8.5296,396,38.61,23.2245,17
151,643.03,1599.69,1419.6,552.15,2388.15,9059.48,47.92,520.33,2388.24,8136.45,8.4756,395,38.49,23.1584,16
152,643.25,1594.29,1420.12,552.2,2388.2,9057.29,47.81,520.11,2388.21,8129.54,8.5061,395,38.67,23.2017,15
153,643.29,1601.55,1422.36,551.82,2388.21,9054.75,47.84,519.87,2388.26,8130.64,8.5108,394,38.64,23.1301,14
154,643.55,1592.46,1418.04,551.78,2388.2,9058.12,47.94,520.45,2388.17,8129.16,8.481,395,38.54,23.021,13
155,643.83,1598.91,1417.41,552.93,2388.27,9054.68,47.99,519.84,2388.28,8130.83,8.4984,395,38.71,23.1676,12
156,643.42,1599.03,1421.75,552.19,2388.25,9055.16,48.11,519.91,2388.23,8133.19,8.5248,397,38.51,23.1377,11
157,643.27,1592.25,1418.78,552.1,2388.24,9057.81,48,519.78,2388.25,8130.23,8.5289,395,38.48,23.0369,10
158,643.88,1597.92,1424.76,551.07,2388.24,9059.94,48.07,520.3,2388.19,8130.42,8.5274,394,38.6,23.1293,9
159,643.62,1597.26,1430.31,551.67,2388.24,9050.31,48.01,520.13,2388.19,8133.82,8.4614,395,38.47,23.1524,8
160,643.47,1599.38,1431.59,551.32,2388.24,9054.92,48.04,519.6,2388.23,8127.51,8.4995,395,38.51,23.1293,7
161,643.96,1601.06,1429.6,551.7,2388.28,9059.07,48.05,519.68,2388.26,8126.49,8.5092,395,38.4,23.0624,6
162,643.7,1604.64,1430.56,552.33,2388.28,9057.02,48.03,519.8,2388.28,8127.72,8.5218,395,38.5,23.073,5
163,644.16,1607.16,1426.01,551.86,2388.28,9057.1,48.17,519.79,2388.29,8123.78,8.508,397,38.48,23.0785,4
164,643.64,1600.62,1423.05,550.61,2388.3,9049.12,48.22,519.23,2388.29,8125.96,8.525,396,38.45,23.0552,3
165,643.96,1599.81,1423.1,551.65,2388.24,9050.27,48.02,519.61,2388.3,8129.77,8.5342,394,38.42,23.0288,2
166,643.29,1604.39,1431.14,550.35,2388.3,9056.35,48.07,519.52,2388.25,8123.87,8.5309,398,38.36,22.9906,1
1,642.1,1590.06,1404.45,553.69,2388.1,9045.13,47.64,521.34,2388.06,8122.59,8.4538,392,38.98,23.2272,140
2,642.5,1591.85,1401.76,553.59,2388.13,9039.86,47.45,521.96,2388.07,8122.2,8.4161,391,38.89,23.195,140
3,642.62,1591.86,1404.45,553.74,2388.03,9042.85,47.6,521.15,2388.08,8123.89,8.4266,391,38.89,23.2593,140
4,642.49,1593.67,1402.91,553.05,2388.15,9049.66,47.58,521.27,2388.18,8127.27,8.4439,393,38.87,23.3074,140
5,642.69,1584.46,1408.21,553.73,2388.16,9041.92,47.32,521.95,2388.1,8124.15,8.4267,393,38.67,23.3825,140
6,642.56,1588.83,1408.18,553.39,2388.09,9038.09,47.44,521.59,2388.09,8127.11,8.4402,394,38.82,23.234,140
7,641.88,1588.81,1403.19,553.56,2388.14,9048.09,47.52,521.49,2388.15,8128.81,8.4461,394,38.93,23.2628,140
8,642.16,1583.86,1405.41,553.58,2388.1,9040.83,47.45,521.48,2388.09,8122.06,8.4447,392,38.91,23.2433,140
9,642.39,1583.05,1406.26,553.65,2388.09,9049.04,47.37,521.22,2388.08,8125.4,8.388,394,38.65,23.3791,140
10,642.86,1585.13,1401.19,553.48,2388.1,9038.96,47.54,521.63,2388.13,8125.81,8.4439,394,38.91,23.3318,140
11,642.92,1588.65,1404.13,553.44,2388.08,9049.76,47.43,521.68,2388.11,8123.39,8.4186,394,38.98,23.3514,140
12,642.52,1585.93,1397.69,553.24,2388.09,9042.41,47.28,521.51,2388.16,8127.79,8.4332,395,38.99,23.1449,140
13,642.2,1589.69,1400.05,553.19,2388.2,9045.45,47.46,521.46,2388.08,8120.9,8.4665,394,38.93,23.2982,140
14,642.59,1587.24,1401.28,553.55,2388.09,9049.32,47.5,521.54,2388.14,8124.62,8.4456,394,38.64,23.4128,140
15,642.68,1590.54,1408.6,553.92,2388.08,9043.54,47.61,521.52,2388.12,8123.34,8.4266,392,38.95,23.2796,140
16,642.47,1590.97,1401.91,553.03,2388.1,9053.64,47.25,521.81,2388.08,8131.44,8.4216,393,38.77,23.2824,140
17,642.54,1589.68,1408.52,553.91,2388.05,9046.74,47.56,521.52,2388.04,8122.27,8.4391,392,38.74,23.3395,140
18,642.56,1588.87,1405.9,553.62,2388.13,9042.06,47.43,521.39,2388.12,8127.06,8.4368,393,38.78,23.2307,140
19,642.69,1597.83,1406.85,553.57,2388.07,9041.53,47.51,521.48,2388.03,8125.8,8.4872,392,38.82,23.1703,140
20,642.51,1594.99,1408.83,554.35,2388.1,9039.13,47.4,521.04,2388.14,8127.74,8.4508,394,38.78,23.2674,140
21,642.44,1592.53,1420.87,553.31,2388.14,9040.22,47.6,521.56,2388.11,8119.92,8.426,392,38.95,23.3144,140
22,642.39,1587.18,1402.52,553.48,2388.09,9037.04,47.34,521.51,2388.14,8126.56,8.4603,393,38.87,23.3685,140
23,642.64,1587.76,1404.36,553.81,2388.13,9038.1,47.52,521.67,2388.07,8126.24,8.4201,393,38.69,23.3583,140
24,642.53,1590.9,1402.35,553.59,2388.15,9043.63,47.49,521.57,2388.12,8128.88,8.4353,393,38.86,23.2487,140
25,642.47,1582.39,1400.39,553.32,2388.06,9044.92,47.43,521.73,2388.16,8129.76,8.4098,393,38.9,23.2733,140
26,642.68,1591.18,1404.03,553.56,2388.13,9046.48,47.5,521.21,2388.1,8120.71,8.429,392,38.68,23.3265,140
27,642.17,1594.22,1409.44,553.32,2388.09,9042.68,47.37,521.25,2388.09,8123,8.451,393,38.79,23.2463,140
28,642.23,1585.87,1408.75,553.5,2388.1,9049.27,47.37,521.75,2388.12,8121.42,8.4199,393,38.85,23.3315,140
29,642.64,1586.82,1405.48,554.08,2388.08,9046.15,47.47,521.71,2388.1,8121.83,8.4446,394,38.81,23.3549,140
30,642.46,1581.54,1412.48,553.39,2388.11,9038.73,47.47,521.24,2388.13,8120.22,8.4698,392,38.89,23.251,140
31,642.37,1585.53,1413.3,553.24,2388.15,9049.49,47.57,521.37,2388.1,8118.49,8.3968,392,38.73,23.3385,140
32,642.4,1590.5,1405.33,553.78,2388.12,9036.2,47.64,522.02,2388.17,8118.9,8.4126,394,38.77,23.2555,140
33,642.03,1587.15,1413.84,552.84,2388.12,9047.04,47.41,521.09,2388.1,8124.79,8.4357,393,38.71,23.3136,140
34,642.45,1580.71,1405.26,553.65,2388.14,9046.13,47.6,521.24,2388.1,8123.45,8.4409,394,38.81,23.3381,140
35,642.47,1592.67,1413.98,553.65,2388.16,9045.61,47.51,521.48,2388.15,8126.37,8.4634,392,38.75,23.1933,140
36,642.83,1597.59,1406.13,553.58,2388.12,9044.81,47.56,521.73,2388.07,8127.3,8.4106,394,38.85,23.4196,140
37,642.72,1590.03,1401.26,553.65,2388.09,9046.82,47.54,521.67,2388.1,8122.57,8.4594,391,38.8,23.3121,140
38,642.75,1586.28,1408.76,553.24,2388.12,9045.86,47.42,521.32,2388.15,8120.88,8.4215,393,38.84,23.213,140
39,642.3,1587,1403.45,554.1,2388.14,9042.47,47.46,521.48,2388.09,8128.51,8.3925,392,38.8,23.2519,140
40,642.38,1589.64,1408.81,553.72,2388.19,9044.28,47.59,521.61,2388.1,8126.88,8.4216,393,38.89,23.3169,140
41,642.24,1588.94,1403.8,553.98,2388.09,9035.25,47.47,521.55,2388.08,8126.19,8.4336,392,38.62,23.3154,140
42,642.42,1587.56,1410.79,553.27,2388.08,9045.68,47.57,521.49,2388.12,8123.19,8.4377,393,38.77,23.4222,140
43,643.09,1585.47,1407.01,553.42,2388.14,9040.33,47.54,521.54,2388.1,8120.5,8.3988,395,39,23.3374,140
44,642.5,1590.63,1407.94,553.49,2388.12,9042.85,47.49,521.18,2388.13,8123.1,8.4742,393,38.93,23.3429,140
45,643.01,1588.06,1411.18,553,2388.17,9047.97,47.56,520.69,2388.13,8123.43,8.4097,393,38.81,23.2695,140
